Word    Lemma   Pos-Tag Ner-Tag

"	"	Z	O
To	taj	Pd-nsn	O
je	biti	Var3s	O
bio	biti	Vap-sm	O
uvijeni	uvijen	Agpmsny	O
paket	paket	Ncmsn	O
koji	koji	Pi-msn	O
je	biti	Var3s	O
eksplodirao	eksplodirati	Vmp-sm	O
u	u	Sl	O
rukama	ruka	Ncfpl	O
saradnika	saradnik	Ncmpg	O
ministra	ministar	Ncmsg	O
,	,	Z	O
kada	kada	Rgp	O
ga	on	Pp3msa	O
je	biti	Var3s	O
on	on	Pp3msn	O
očigledno	očigledno	Rgp	O
podigao	podići	Vmp-sm	O
i	i	Cc	O
pokušao	pokušati	Vmp-sm	O
da	da	Cs	O
otvori	otvoriti	Vmr3s	O
"	"	Z	O
,	,	Z	O
objasnio	objasniti	Vmp-sm	O
je	biti	Var3s	O
portparol	portparol	Ncmsn	O
policije	policija	Ncfsg	O
Tanasis	Tanasis	Npmsn	B-per
Kokalakis	Kokalakis	Npmsn	I-per
.	.	Z	O

"	"	Z	O
Čuli	čuti	Vmp-pm	O
smo	biti	Var1p	O
jak	jak	Agpmsann	O
prasak	prasak	Ncmsan	O
;	;	Z	O
bilo	biti	Vap-sn	O
je	biti	Var3s	O
puno	puno	Rgp	O
dima	dim	Ncmsg	O
i	i	Cc	O
štete	šteta	Ncfsg	O
.	.	Z	O
"	"	Z	O

Zvaničnici	zvaničnik	Ncmpn	O
ministarstva	ministarstvo	Ncnsg	O
odmah	odmah	Rgp	O
su	biti	Var3p	O
evakuisani	evakuisati	Appmpny	O
,	,	Z	O
a	a	Cc	O
policija	policija	Ncfsn	O
je	biti	Var3s	O
blokirala	blokirati	Vmp-sf	O
zgradu	zgrada	Ncfsa	O
.	.	Z	O

Krisohoides	Krisohoides	Npmsn	B-per
,	,	Z	O
koji	koji	Pi-msn	O
nije	biti	Var3s	O
povređen	povrediti	Appmsnn	O
,	,	Z	O
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
da	da	Cs	O
je	biti	Var3s	O
paket	paket	Ncmsn	O
bio	biti	Vap-sm	O
njemu	on	Pp3msd	O
namenjen	nameniti	Appmsnn	O
.	.	Z	O

Vidno	vidno	Rgp	O
uznemiren	uznemiriti	Appmsnn	O
i	i	Cc	O
potresen	potresti	Appmsnn	O
Vasilakisovom	Vasilakisov	Npmsi	B-deriv-per
smrću	smrt	Ncfsi	O
,	,	Z	O
on	on	Pp3msn	O
je	biti	Var3s	O
obećao	obećati	Vmp-sm	O
da	da	Cs	O
će	hteti	Var3s	O
se	sebe	Px--sa	O
oni	onaj	Pd-mpn	O
koji	koji	Pi-mpn	O
stoje	stajati	Vmr3p	O
iza	iza	Sg	O
napada	napad	Ncmsg	O
suočiti	suočiti	Vmn	O
sa	sa	Si	O
pravdom	pravda	Ncfsi	O
.	.	Z	O

"	"	Z	O
Izgubio	izgubiti	Vmp-sm	O
sam	biti	Var1s	O
prijatelja	prijatelj	Ncmsay	O
,	,	Z	O
dragocenog	dragocen	Agpmsayy	O
saradnika	saradnik	Ncmsay	O
i	i	Cc	O
oca	otac	Ncmsay	O
dvoje	dvoje	Mls	O
dece	deca	Ncnsg	O
"	"	Z	O
,	,	Z	O
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
Krisohoides	Krisohoides	Npmsn	B-per
novinarima	novinar	Ncmpi	O
ispred	ispred	Sg	O
svog	svoj	Px-nsg	O
ministarstva	ministarstvo	Ncnsg	O
samo	samo	Rgp	O
nekoliko	nekoliko	Rgp	O
minuta	minuta	Ncfpg	O
posle	posle	Sg	O
eksplozije	eksplozija	Ncfsg	O
.	.	Z	O

"	"	Z	O
Ove	ovaj	Pd-fpn	O
kukavičke	kukavički	Agpfpny	O
ubice	ubica	Ncfpn	O
biće	biti	Vmf3p	O
privedene	privesti	Appfsgy	O
pravdi	pravda	Ncfsd	O
"	"	Z	O
,	,	Z	O
dodao	dodati	Vmp-sm	O
je	biti	Var3s	O
on	on	Pp3msn	O
,	,	Z	O
naglašavajući	naglašavati	Rr	O
da	da	Cs	O
takvi	takav	Pd-mpn	O
incidenti	incident	Ncmpn	O
neće	hteti	Var3s	O
odvratiti	odvratiti	Vmn	O
policiju	policija	Ncfsa	O
od	od	Sg	O
napora	napor	Ncmpg	O
"	"	Z	O
da	da	Cs	O
štiti	štititi	Vmr3s	O
naše	naš	Ps1mpa	O
građane	građanin	Ncmpa	O
,	,	Z	O
naselja	naselje	Ncnpa	O
i	i	Cc	O
gradove	grad	Ncmpa	O
"	"	Z	O
.	.	Z	O

Niko	Niko	Npmsn	O
nije	biti	Var3s	O
odmah	odmah	Rgp	O
preuzeo	preuzeti	Vmp-sm	O
odgovornost	odgovornost	Ncfsa	O
.	.	Z	O

U	u	Sl	O
izjavi	izjava	Ncfsl	O
BBC-u	BBC	Npmsd	B-org
,	,	Z	O
grčki	grčki	Agpmsny	O
ekspert	ekspert	Ncmsn	O
za	za	Sa	O
terorizam	terorizam	Ncmsan	O
Atanasios	Atanasios	Npmsn	B-per
Drugas	Drugas	Npmsn	I-per
uperio	uperiti	Vmp-sm	O
je	biti	Var3s	O
prstom	prst	Ncmsi	O
na	na	Sa	O
Revolucionarnu	revolucionaran	Agpfsay	B-org
borbu	borba	Ncfsa	I-org
,	,	Z	O
najnasilniju	nasilan	Agsfsay	O
militantnu	militantan	Agpfsay	O
grupu	grupa	Ncfsa	O
u	u	Sl	O
zemlji	zemlja	Ncfsl	O
,	,	Z	O
koja	koji	Pi-fsn	O
je	biti	Var3s	O
na	na	Sl	O
listama	lista	Ncfpl	O
terorista	terorist	Ncmpg	O
i	i	Cc	O
u	u	Sa	O
EU	EU	Npmsn	B-org
i	i	Cc	O
u	u	Sl	O
SAD	SAD	Npmsn	B-loc
,	,	Z	O
kao	kao	Cs	O
na	na	Sa	O
mogućeg	moguć	Agpmsayn	O
počinioca	počinilac	Ncmsay	O
bombaškog	bombaški	Agpmsgy	O
napada	napad	Ncmsg	O
.	.	Z	O

Policija	policija	Ncfsn	O
je	biti	Var3s	O
ranije	rano	Rgc	O
ove	ovaj	Pd-fsg	O
godine	godina	Ncfsg	O
uhapsila	uhapsiti	Vmp-sf	O
navodnog	navodni	Agpmsayy	O
vođu	vođa	Ncmsay	O
i	i	Cc	O
pet	pet	Mlc	O
drugih	drugi	Mlompg	O
pripadnika	pripadnik	Ncmpg	O
te	taj	Pd-fsg	O
organizacije	organizacija	Ncfsg	O
.	.	Z	O

Drugas	Drugas	Npmsn	B-per
smatra	smatrati	Vmr3s	O
da	da	Cs	O
je	biti	Var3s	O
cilj	cilj	Ncmsn	O
napada	napad	Ncmsg	O
od	od	Sg	O
četvrtka	četvrtak	Ncmsg	O
bio	biti	Vap-sm	O
da	da	Cs	O
se	sebe	Px--sa	O
pokaže	pokazati	Vmr3s	O
da	da	Cs	O
ta	taj	Pd-fsn	O
grupa	grupa	Ncfsn	O
nije	biti	Var3s	O
poražena	poraziti	Appfsny	O
.	.	Z	O

Osuđujući	osuđivati	Rr	O
to	taj	Pd-nsa	O
kao	kao	Cs	O
"	"	Z	O
teroristički	teroristički	Agpmsayn	O
napad	napad	Ncmsan	O
"	"	Z	O
,	,	Z	O
premijer	premijer	Ncmsn	O
Jorgos	Jorgos	Npmsn	B-per
Papandreu	Papandreu	Npmsn	I-per
izrazio	izraziti	Vmp-sm	O
je	biti	Var3s	O
saučešće	saučešće	Ncnsa	O
porodici	porodica	Ncfsd	O
Vasilakis	Vasilakis	Npmsn	B-per
,	,	Z	O
obećavajući	obećavati	Rr	O
da	da	Cs	O
njegova	njegov	Ps3fsn	O
vlada	vlada	Ncfsn	O
neće	hteti	Var3s	O
dozvoliti	dozvoliti	Vmn	O
radikalnim	radikalan	Agpmpdy	O
militantima	militant	Ncmpd	O
da	da	Cs	O
ostvaruju	ostvarivati	Vmr3p	O
svoje	svoj	Px-mpa	O
ciljeve	cilj	Ncmpa	O
ili	ili	Cc	O
da	da	Cs	O
terorizuju	terorizovati	Vmr3p	O
Grke	Grk	Npmpa	B-per
.	.	Z	O

"	"	Z	O
U	u	Sl	O
periodu	period	Ncmsl	O
kada	kada	Rgp	O
zemlja	zemlja	Ncfsn	O
i	i	Cc	O
naš	naš	Ps1msn	O
narod	narod	Ncmsn	O
vode	voditi	Vmr3p	O
svakodnevnu	svakodnevan	Agpfsay	O
borbu	borba	Ncfsa	O
za	za	Sa	O
izlazak	izlazak	Ncmsan	O
iz	iz	Sg	O
krize	kriza	Ncfsg	O
,	,	Z	O
kukavičke	kukavički	Agpmpny	O
ubice	ubica	Ncfpn	O
žele	željeti	Vmr3p	O
da	da	Cs	O
zadaju	zadati	Vmr3p	O
udarac	udarac	Ncmsan	O
norlmalnosti	norlmalnost	Ncfsd	O
i	i	Cc	O
našoj	naš	Ps1fsd	O
demokratiji	demokratija	Ncfsd	O
"	"	Z	O
,	,	Z	O
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
on	on	Pp3msn	O
u	u	Sa	O
četvrtak	četvrtak	Ncmsan	O
uveče	uveče	Rgp	O
.	.	Z	O

Vlasti	vlast	Ncfpn	O
koje	koji	Pi-fpn	O
istražuju	istraživati	Vmr3p	O
bombaški	bombaški	Agpmsayn	O
napad	napad	Ncmsan	O
rade	raditi	Vmr3p	O
na	na	Sl	O
tome	taj	Pd-nsl	O
da	da	Cs	O
ustanove	ustanoviti	Vmr3p	O
da	da	Cs	O
li	li	Qq	O
je	biti	Var3s	O
bomba	bomba	Ncfsn	O
ministarstvu	ministarstvo	Ncnsd	O
bila	biti	Vap-sf	O
isporučena	isporučiti	Appfsny	O
lično	lično	Rgp	O
ili	ili	Cc	O
poštom	pošta	Ncfsi	O
.	.	Z	O

Kultura	kultura	Ncfsn	O
i	i	Cc	O
sport	sport	Ncmsn	O
:	:	Z	O
Bugarsko	bugarski	Agpnsny	O
tračansko	tračanski	Agpnsny	O
blago	blago	Ncnsn	O
na	na	Sl	O
turneji	turneja	Ncfsl	O

Zlatni	zlatan	Agpmpny	O
i	i	Cc	O
srebrni	srebrn	Agpmpny	O
predmeti	predmet	Ncmpn	O
iz	iz	Sg	O
drevne	drevan	Agpfsgy	O
Trakije	Trakija	Npfsg	B-loc
biće	biće	Ncnsn	O
izloženi	izložiti	Appmpny	O
u	u	Sl	O
Francuskoj	Francuska	Npfsl	B-loc
,	,	Z	O
Švajcarskoj	Švajcarska	Npfsl	B-loc
i	i	Cc	O
Japanu	Japan	Npmsl	B-loc
.	.	Z	O

Takođe	takođe	Rgp	O
u	u	Sl	O
pregledu	pregled	Ncmsl	O
vesti	vest	Ncfpg	O
iz	iz	Sg	O
kuluture	kulutura	Ncfsg	O
i	i	Cc	O
sporta	sport	Ncmsg	O
:	:	Z	O
Hrvatica	Hrvatica	Npfsn	B-per
Janica	Janica	Npfsn	B-per
Kostelić	Kostelić	Npfsn	I-per
propustiće	propustiti	Vmf3s	O
ovogodišnju	ovogodišnji	Agpfsay	O
sezonu	sezona	Ncfsa	O
Svetskog	svetski	Agpmsgy	B-misc
kupa	kup	Ncmsg	I-misc
.	.	Z	O

Drevno	drevan	Agpnsny	O
tračansko	tračanski	Agpnsny	O
blago	blago	Ncnsn	O
otkriveno	otkriti	Appnsny	O
u	u	Sl	O
Bugarskoj	Bugarska	Npfsl	B-loc
krenuće	krenuti	Vmf3s	O
14.	14.	Mdo	O
oktobra	oktobar	Ncmsg	O
na	na	Sa	O
turneju	turneja	Ncfsa	O
po	po	Sl	O
inostranstvu	inostranstvo	Ncnsl	O
,	,	Z	O
uzastopnim	uzastopni	Agpfpiy	O
izložbama	izložba	Ncfpi	O
u	u	Sl	O
Francuskoj	Francuska	Npfsl	B-loc
,	,	Z	O
Švajcarskoj	Švajcarska	Npfsl	B-loc
i	i	Cc	O
Japanu	Japan	Npmsl	B-loc
.	.	Z	O

Prema	prema	Sl	O
rečima	reč	Ncfpl	O
zamenika	zamenik	Ncmsg	O
ministra	ministar	Ncmsg	O
kulture	kultura	Ncfsg	O
Ine	Ina	Npfsg	B-per
Kileve	Kileva	Npfsg	I-per
,	,	Z	O
izložba	izložba	Ncfsn	O
će	hteti	Var3s	O
uključivati	uključivati	Vmn	O
oko	oko	Rgp	O
100	100	Mdc	O
zlatnih	zlatan	Agpmpgy	O
i	i	Cc	O
srebrnih	srebrn	Agpmpgy	O
antičkih	antički	Agpmpgy	O
predmeta	predmet	Ncmpg	O
iz	iz	Sg	O
riznica	riznica	Ncfpg	O
Rogozen	Rogozen	Npmsn	B-loc
,	,	Z	O
Borovo	Borovo	Npnsn	B-loc
,	,	Z	O
Letnica	Letnica	Npfsn	B-loc
i	i	Cc	O
Panagjurišta	Panagjurište	Ncnsg	B-loc
,	,	Z	O
kao	kao	Cs	O
i	i	Cc	O
predmete	predmet	Ncmpa	O
pronađene	pronađen	Agpmpay	O
poslednjih	poslednji	Agpfpgy	O
godina	godina	Ncfpg	O
.	.	Z	O

Jedna	jedan	Mlcfsn	O
od	od	Sg	O
najboljih	dobar	Agsfpgy	O
svetskih	svetski	Agpfpgy	O
skijašica	skijašica	Ncfpg	O
,	,	Z	O
Hrvatica	Hrvatica	Npfsn	B-per
Janica	Janica	Npfsn	B-per
Kostelić	Kostelić	Npfsn	I-per
,	,	Z	O
propustiće	propustiti	Vmf3s	O
zbog	zbog	Sg	O
povrede	povreda	Ncfsg	O
celu	ceo	Agpfsay	O
sezonu	sezona	Ncfsa	O
Svetskog	svetski	Agpmsgy	B-misc
skupa	skup	Ncmsg	I-misc
2006-2007.	2006-2007.	Mdm	I-misc

Dvadesetčetvorogodišnja	dvadesetčetvorogodišnji	Agpfsny	O
braniteljka	braniteljka	Ncfsn	O
titule	titula	Ncfsg	O
šampiona	šampion	Ncmsg	O
Svetskog	svetski	Agpmsgy	B-misc
kupa	kup	Ncmsg	I-misc
i	i	Cc	O
četvorostruka	četvorostruk	Agpfsny	O
olimpijska	olimpijski	Agpfsny	O
šampionka	šampionka	Ncfsn	O
izjavila	izjaviti	Vmp-sf	O
je	biti	Var3s	O
da	da	Cs	O
joj	on	Pp3fsd	O
potrebna	potreban	Agpfsny	O
pauza	pauza	Ncfsn	O
zbog	zbog	Sg	O
problema	problem	Ncmpg	O
sa	sa	Si	O
leđima	leđa	Ncnpi	O
i	i	Cc	O
kolenom	koleno	Ncnsi	O
.	.	Z	O

Srpski	srpski	Agpmsny	O
teniser	teniser	Ncmsn	O
Novak	Novak	Npmsn	B-per
Đoković	Đoković	Npmsn	I-per
osvojio	osvojiti	Vmp-sm	O
je	biti	Var3s	O
svoj	svoj	Px-msan	O
drugi	drugi	Mlomsn	O
ATP	ATP	Npmsn	B-misc
trofej	trofej	Ncmsn	O
ove	ovaj	Pd-fsg	O
godine	godina	Ncfsg	O
,	,	Z	O
pobedivši	pobediti	Rr	O
Austrijanca	Austrijanac	Npmsg	B-per
Jirgena	Jirgen	Npmsg	B-per
Melcera	Melcer	Npmsg	I-per
4-6	4-6	Mdm	O
,	,	Z	O
6-3	6-3	Mdm	O
,	,	Z	O
6-2	6-2	Mdm	O
u	u	Sl	O
finalu	finale	Ncnsl	O
turnira	turnir	Ncmsg	O
Open	Open	Xf	B-misc
de	dati	Xf	I-misc
Mosel	Mosel	Xf	I-misc
koji	koji	Pi-msn	O
je	biti	Var3s	O
igran	igrati	Appmsnn	O
u	u	Sl	O
Mecu	Meco	Npmsl	B-loc
,	,	Z	O
u	u	Sl	O
Francuskoj	Francuska	Npfsl	B-loc
.	.	Z	O

Drugi	drugi	Mlomsn	O
srpski	srpski	Agpmsny	O
teniser	teniser	Ncmsn	O
,	,	Z	O
Janko	Janko	Npmsn	B-per
Tipsarević	Tipsarević	Npmsn	I-per
,	,	Z	O
osvojio	osvojiti	Vmp-sm	O
je	biti	Var3s	O
turnir	turnir	Ncmsan	O
u	u	Sl	O
belgijskom	belgijski	Agpmsly	O
gradu	grad	Ncmsl	O
Monsu	Mons	Npmsl	B-loc
.	.	Z	O

Tipsarević	Tipsarević	Npmsn	B-per
je	biti	Var3s	O
u	u	Sl	O
finalu	finale	Ncmsl	O
pobedio	pobediti	Vmp-sm	O
Britanca	Britanac	Npmsg	B-per
Aleksa	Aleks	Npmsg	B-per
Bogdanovića	Bogdanović	Npmsg	I-per
6-4	6-4	Mdm	O
,	,	Z	O
1-6	1-6	Mdm	O
,	,	Z	O
6-2.	6-2.	Mdm	O

Sto	sto	Mlc	O
četrnaest	četrnaest	Mlc	O
godina	godina	Ncfpg	O
od	od	Sg	O
rođenja	rođenje	Ncnsg	O
jednog	jedan	Mlcmsg	O
od	od	Sg	O
najvećih	velik	Agsmpgy	O
balkanskih	balkanski	Agpmpgy	O
pisaca	pisac	Ncmpg	O
,	,	Z	O
dobitnika	dobitnik	Ncmsg	O
Nobelove	Nobelov	Aspfsgy	B-misc
nagrade	nagrada	Ncfsg	I-misc
Ive	Ivo	Npmsg	B-per
Andrića	Andrić	Npmsg	I-per
,	,	Z	O
obeleženo	obeležiti	Appnsny	O
je	biti	Var3s	O
u	u	Sa	O
ponedeljak	ponedeljak	Ncmsan	O
(	(	Z	O
9.	9.	Mdo	O
oktobar	oktobar	Ncmsn	O
)	)	Z	O
u	u	Sl	O
njegovom	njegov	Ps3msl	O
rodnom	rodan	Agpmsly	O
gradu	grad	Ncmsl	O
Travniku	Travnik	Npmsl	B-loc
,	,	Z	O
u	u	Sl	O
Bosni	Bosna	Npfsl	B-loc
i	i	Cc	I-loc
Hercegovini	Hercegovina	Npfsl	I-loc
,	,	Z	O
književnom	književan	Agpfsiy	O
raspravom	rasprava	Ncfsi	O
i	i	Cc	O
javnim	javan	Agpnsiy	O
čitanjem	čitanje	Ncnsi	O
delova	deo	Ncmpg	O
iz	iz	Sg	O
njegovih	njegov	Ps3fpg	O
knjiga	knjiga	Ncfpg	O
.	.	Z	O

Manifestaciju	manifestacija	Ncfsa	O
je	biti	Var3s	O
organizovao	organizovati	Vmp-sm	O
Muzej	muzej	Ncmsn	B-org
Travnika	Travnik	Npmsg	I-org
.	.	Z	O

Holivudski	holivudski	Agpmsny	O
glumac	glumac	Ncmsn	O
Džon	Džon	Npmsn	B-per
Kjuzak	Kjuzak	Npmsn	I-per
ove	ovaj	Pd-fsg	O
nedelje	nedelja	Ncfsg	O
će	hteti	Var3s	O
,	,	Z	O
kako	kako	Rgp	O
se	sebe	Px--sa	O
očekuje	očekivati	Vmr3s	O
,	,	Z	O
doputovati	doputovati	Vmn	O
u	u	Sa	O
Bugarsku	Bugarska	Npfsa	B-loc
na	na	Sa	O
snimanje	snimanje	Ncnsa	O
novog	nov	Agpmsgy	O
filma	film	Ncmsg	O
"	"	Z	O
War	war	Xf	B-misc
Inc	inc	Xf	I-misc
"	"	Z	O
.	.	Z	O

Kjuzak	Kjuzak	Npmsn	B-per
će	hteti	Var3s	O
igrati	igrati	Vmn	O
emotivnog	emotivan	Agpmsayy	O
plaćenog	platiti	Appmsayy	O
ubicu	ubica	Ncmsay	O
u	u	Sl	O
filmu	film	Ncmsl	O
,	,	Z	O
u	u	Sl	O
kojem	koji	Pi-msl	O
pored	pored	Sg	O
njega	on	Pp3msg	O
glumi	glumiti	Vmr3s	O
i	i	Cc	O
tinejdžerska	tinejdžerski	Agpfsny	O
zvezda	zvezda	Ncfsn	O
Hilari	Hilari	Npmsn	B-per
Daf	Daf	Npmsn	I-per
.	.	Z	O

Izložba	izložba	Ncfsn	O
koja	koji	Pi-fsn	O
naglašava	naglašavati	Vmr3s	O
hrvatsko-slovenačke	hrvatsko-slovenački	Agpfpay	O
kulturne	kulturan	Agpfpay	O
veze	veza	Ncfpa	O
otvorena	otvoriti	Appfsny	O
je	biti	Var3s	O
u	u	Sl	O
Nacionalnoj	nacionalan	Agpfsly	B-org
biblioteci	biblioteka	Ncfsl	I-org
Josip	Josip	Npmsn	I-org
Stipanov	Stipanov	Npmsn	I-org
u	u	Sl	O
Zagrebu	Zagreb	Npmsl	B-loc
.	.	Z	O

Na	na	Sl	O
izložbi	izložba	Ncfsl	O
pod	pod	Si	O
nazivom	naziv	Ncmsi	O
"	"	Z	O
Kreatori	kreator	Ncmpn	B-misc
dve	dva	Pd-fsg	I-misc
kulture	kultura	Ncfsg	I-misc
"	"	Z	O
predstavljena	predstaviti	Appfsny	O
su	biti	Var3p	O
dokumenta	dokument	Ncmpn	O
:	:	Z	O
rukopisi	rukopis	Ncmpn	O
,	,	Z	O
magazini	magazin	Ncmpn	O
,	,	Z	O
knjige	knjiga	Ncfpn	O
i	i	Cc	O
mape	mapa	Ncfpn	O
koji	koji	Pi-mpn	O
datiraju	datirati	Vmr3p	O
iz	iz	Sg	O
srednjeg	srednji	Agpmsgy	O
veka	vek	Ncmsg	O
,	,	Z	O
što	što	Pi3n-n	O
pokazuje	pokazivati	Vmr3s	O
dugotrajnu	dugotrajan	Agpfsay	O
saradnju	saradnja	Ncfsa	O
između	između	Sg	O
dva	dva	Mlc	O
suseda	suseda	Ncfsg	O
.	.	Z	O

Izložba	izložba	Ncfsn	O
će	hteti	Var3s	O
u	u	Sl	O
Zagrebu	Zagreb	Npmsl	B-loc
biti	biti	Van	O
otvorena	otvoriti	Appfsny	O
do	do	Sg	O
4.	4.	Mdo	O
novembra	novembar	Ncmsg	O
,	,	Z	O
a	a	Cc	O
potom	potom	Rgp	O
se	sebe	Px--sa	O
seli	seliti	Vmr3s	O
u	u	Sa	O
Ljubljanu	Ljubljana	Npfsa	B-loc
.	.	Z	O

Izložba	izložba	Ncfsn	O
radova	rad	Ncmpg	O
mlade	mlad	Agpfsgy	O
makedonske	makedonski	Agpfsgy	O
slikarke	slikarka	Ncfsg	O
Borjane	Borjana	Npfsg	B-per
Božinovske	Božinovska	Npfsg	I-per
otvorena	otvoriti	Appfsny	O
je	biti	Var3s	O
u	u	Sl	O
galeriji	galerija	Ncfsl	B-org
Čedomir	Čedomir	Npmsn	I-org
Krstić	Krstić	Npmsn	I-org
u	u	Sl	O
Pirotu	Pirot	Npmsl	B-loc
,	,	Z	O
u	u	Sl	O
Srbiji	Srbija	Npfsl	B-loc
.	.	Z	O

Dela	deo	Ncmpn	O
Božinovske	Božinovska	Npfsg	B-per
inspirisana	inspirisan	Agpfsny	O
religijom	religija	Ncfsi	O
rađena	raditi	Appnpny	O
su	biti	Var3p	O
u	u	Sl	O
tehnici	tehnika	Ncfsl	O
sličnoj	sličan	Agpfsly	O
ikonografiji	ikonografija	Ncfsd	O
.	.	Z	O

Drugi	drugi	Mlomsn	O
krug	krug	Ncmsn	O
predsedničkih	predsednički	Agpmpgy	O
izbora	izbor	Ncmpg	O
u	u	Sl	O
Rumuniji	Rumunija	Npfsl	B-loc
u	u	Sl	O
senci	senka	Ncfsl	O
niskih	nizak	Agpmpgy	O
udaraca	udarac	Ncmpg	O
u	u	Sl	O
predizbornoj	predizboran	Agpfsly	O
kampanji	kampanja	Ncfsl	O

Predsedničke	predsednički	Agpmpay	O
izbore	izbor	Ncmpa	O
,	,	Z	O
koji	koji	Pi-mpn	O
ulaze	ulaziti	Vmr3p	O
u	u	Sa	O
drugi	drugi	Mlomsan	O
krug	krug	Ncmsan	O
ovog	ovaj	Pd-msg	O
vikenda	vikend	Ncmsg	O
,	,	Z	O
obeležili	obeležiti	Vmp-pm	O
su	biti	Var3p	O
niski	nizak	Agpmpny	O
udarci	udarac	Ncmpn	O

Izborni	izborni	Agpmpny	O
plakati	plakat	Ncmpn	O
u	u	Sl	O
Bukureštu	Bukurešt	Npmsl	B-loc
.	.	Z	O

Aktuelni	aktuelan	Agpmsny	O
predsednik	predsednik	Ncmsn	O
Trajan	Trajan	Npmsn	B-per
Basesku	Basesku	Npmsn	I-per
i	i	Cc	O
bivši	bivši	Agpmsny	O
šef	šef	Ncmsn	O
diplomatije	diplomatija	Ncfsg	O
,	,	Z	O
socijaldemokrata	socijaldemokrata	Ncfsn	O
Mirča	Mirča	Npmsn	B-per
Džoana	Džoana	Npmsn	I-per
,	,	Z	O
izlaze	izlaziti	Vmr3p	O
jedan	jedan	Mlcmsn	O
drugom	drugi	Mlofsi	O
na	na	Sa	O
megdan	megdan	Ncmsan	O
u	u	Sa	O
nedelju	nedelja	Ncfsa	O
(	(	Z	O
6.	6.	Mdo	O
decembra	decembar	Ncmsg	O
)	)	Z	O
u	u	Sl	O
drugom	drugi	Mlomsl	O
krugu	krug	Ncmsl	O
predsedničkih	predsednički	Agpmpgy	O
izbora	izbor	Ncmpg	O
.	.	Z	O

Kampanju	kampanja	Ncfsa	O
su	biti	Var3p	O
obeležile	obeležiti	Vmp-pf	O
ružne	ružan	Agpfpny	O
stvari	stvar	Ncfpn	O
prošle	prošli	Agpfsgy	O
nedelje	nedelja	Ncfsg	O
,	,	Z	O
kada	kada	Rgp	O
su	biti	Var3p	O
iz	iz	Sg	O
protivničkih	protivnički	Agpmpgy	O
tabora	tabor	Ncmpg	O
krenuli	krenuti	Vmp-pm	O
lični	ličan	Agpmpny	O
napadi	napad	Ncmpn	O
.	.	Z	O

Kontroverza	kontroverza	Ncfsn	O
je	biti	Var3s	O
krenula	krenuti	Vmp-sf	O
pošto	pošto	Cs	O
je	biti	Var3s	O
emitovan	emitovati	Appmsnn	O
snimak	snimak	Ncmsn	O
koji	koji	Pi-msn	O
navodno	navodno	Rgp	O
prikazuje	prikazivati	Vmr3s	O
Baseskog	Basesku	Npmsay	B-per
kako	kako	Cs	O
udara	udarati	Vmr3s	O
dete	dete	Ncnsa	O
za	za	Sa	O
vreme	vreme	Ncnsa	O
jednog	jedan	Mlcmsg	O
mitinga	miting	Ncmsg	O
2004.	2004.	Mdo	O
godine	godina	Ncfsg	O
.	.	Z	O

Na	na	Sa	O
snimku	snimka	Ncfsa	O
se	sebe	Px--sa	O
vidi	videti	Vmr3s	O
predsednik	predsednik	Ncmsn	O
kako	kako	Cs	O
se	sebe	Px--sa	O
naginje	naginjati	Vmr3s	O
preko	preko	Sg	O
bine	bina	Ncfsg	O
,	,	Z	O
na	na	Sl	O
kojoj	koji	Pi-fsl	O
se	sebe	Px--sa	O
obraćao	obraćati	Vmp-sm	O
skupu	skup	Ncmsd	O
u	u	Sl	O
gradu	grad	Ncmsl	O
Plojesti	Plojesti	Npmsn	B-loc
tokom	tokom	Sg	O
kampanje	kampanja	Ncfsg	O
za	za	Sa	O
lokalne	lokalan	Agpmpay	O
izbore	izbor	Ncmpa	O
pre	pre	Sg	O
pet	pet	Mlc	O
godina	godina	Ncfpg	O
,	,	Z	O
da	da	Cs	O
bi	biti	Vaa3s	O
saslušao	saslušati	Vmp-sm	O
ženu	žena	Ncfsa	O
koja	koji	Pi-fsn	O
traži	tražiti	Vmr3s	O
pomoć	pomoć	Ncfsa	O
.	.	Z	O

Jedno	jedan	Mlcnsn	O
dete	dete	Ncnsn	O
im	oni	Pp3-pd	O
se	sebe	Px--sa	O
približilo	približiti	Vmp-sn	O
i	i	Cc	O
,	,	Z	O
u	u	Sl	O
jednom	jedan	Mlcmsl	O
trenutku	trenutak	Ncmsl	O
tokom	tokom	Sg	O
razgovora	razgovor	Ncmpg	O
,	,	Z	O
Basesku	Basesku	Npmsn	B-per
navodno	navodno	Rgp	O
udara	udarati	Vmr3s	O
dečaka	dečak	Ncmsay	O
jako	jako	Rgp	O
u	u	Sa	O
bradu	brada	Ncfsa	O
.	.	Z	O

Predsednik	predsednik	Ncmsn	O
je	biti	Var3s	O
zatražio	zatražiti	Vmp-sm	O
od	od	Sg	O
Nacionalnog	nacionalan	Agpmsgy	B-org
instituta	institut	Ncmsg	I-org
za	za	Sa	I-org
krivično	krivični	Agpnsay	I-org
veštačenje	veštačenje	Ncnsa	I-org
da	da	Cs	O
analizira	analizirati	Vmr3s	O
