smatra	O
da	O
je	O
postalo	O
siromašnije	O
u	O
poređenju	O
sa	O
prethodnom	O
godinom	O
.	O
Bugarska	B-loc
je	O
sledeća	O
sa	O
82	O
odsto	O
,	O
dok	O
77	O
odsto	O
Rumuna	B-per
misli	O
da	O
se	O
njihova	O
situacija	O
pogoršava	O
.	O
Na	O
Kipru	B-loc
je	O
66	O
odsto	O
ispitanika	O
osetilo	O
pogoršanje	O
svog	O
finansijskog	O
stanja	O
u	O
proteklih	O
12	O
meseci	O
.	O
Niskobudžetna	O
kompanija	O
Easy	B-org
Jet	I-org
počela	O
je	O
sa	O
radom	O
na	O
Kosovu	B-loc
19.	B-date
juna	I-date
.	O
Prvi	O
let	O
u	O
oba	O
smera	O
obavljen	O
je	O
iz	O
Bazela	B-loc
u	O
Švajcarskoj	B-loc
do	O
Prištine	B-loc
.	O
Ta	O
linija	O
će	O
funkcionisati	O
četiri	O
puta	O
nedeljno	O
,	O
a	O
očekuje	O
se	O
da	O
će	O
opslužiti	O
do	O
20.000	O
putnika	O
do	O
kraja	O
oktobra	B-date
.	O
Srpski	O
premijer	O
Mirko	B-per
Cvetković	I-per
otvorio	O
je	O
u	O
ponedeljak	O
(	O
21.	B-date
juna	I-date
)	O
novu	O
fabriku	O
farmaceutskih	O
proizvoda	O
u	O
Galenici	B-loc
,	O
u	O
Zemunu	B-loc
.	O
Ta	O
investicija	O
je	O
vredna	O
preko	O
50	O
miliona	O
evra	O
,	O
a	O
otvoriće	O
150	O
novih	O
radnih	O
mesta	O
.	O
Godišnji	O
kapacitet	O
nove	O
fabrike	O
je	O
otprilike	O
2	O
milijarde	O
tableta	O
i	O
100	O
miliona	O
kapsula	O
,	O
čime	O
bi	O
trebalo	O
da	O
se	O
udvostruči	O
ukupni	O
kapacitet	O
proizvodnje	O
u	O
toj	O
farmaceutskoj	O
kompaniji	O
.	O
Hrvatska	O
premijerka	O
Jadranka	B-per
Kosor	I-per
i	O
njen	O
ruski	O
kolega	O
Vladimir	B-per
Putin	I-per
potvrdili	O
su	O
bilateralnu	O
ekonomsku	O
saradnju	O
tokom	O
sastanka	O
održanog	O
19.	B-date
juna	I-date
u	O
Moskvi	B-loc
.	O
Kosorova	B-deriv-per
je	O
rekla	O
da	O
očekuje	O
da	O
će	O
parlament	O
uskoro	O
ratifikovati	O
zakon	O
o	O
učešću	O
Hrvatske	B-loc
u	O
projektu	O
Južni	B-misc
tok	I-misc
.	O
Gasovodom	O
će	O
se	O
prenositi	O
gas	O
iz	O
Rusije	B-loc
,	O
preko	O
Crnog	B-loc
mora	I-loc
,	O
u	O
centralnu	O
Evropu	B-loc
.	O
Tokom	O
boravka	O
u	O
Moskvi	B-loc
,	O
Kosorova	B-per
je	O
otvorila	O
kancelariju	O
Privredne	B-org
komore	I-org
Hrvatske	I-org
.	O
Makedonski	O
predsednik	O
Đorđe	B-per
Ivanov	I-per
i	O
njegov	O
češki	O
kolega	O
Vaclav	B-per
Klaus	I-per
prisustvovali	O
su	O
makedonsko-češkom	O
poslovnom	O
forumu	O
održanom	O
u	O
utorak	O
(	O
22.	B-date
juna	I-date
)	O
u	O
Skoplju	B-loc
.	O
Oni	O
su	O
se	O
složili	O
da	O
nastave	O
da	O
razvijaju	O
bilateralne	O
ekonomske	O
odnose	O
.	O
Na	O
marginama	O
foruma	O
potpisan	O
je	O
sporazum	O
o	O
uspostavljanju	O
makedonsko-češkog	O
poslovnog	O
saveta	O
.	O
Hrvatska	O
naftna	O
kompanija	O
INA	B-org
i	O
mađarski	O
MOL	B-org
otkrili	O
su	O
znatne	O
količine	O
prirodnog	O
gasa	O
na	O
polju	O
Zalata-Dravica	B-loc
na	O
hrvatskoj	O
strani	O
ugovorne	O
oblasti	O
Podravska	B-loc
Slatina-Zalata	I-loc
,	O
saopštila	O
je	O
INA	B-org
u	O
sredu	O
(	O
23.	B-date
juna	I-date
)	O
.	O
Zajednički	O
projekat	O
istraživanja	O
basena	O
Drave	B-loc
pokrenut	O
je	O
2006.	B-date
godine	O
.	O
Dve	O
kompanije	O
imaju	O
jednak	O
udeo	O
od	O
50	O
odsto	O
i	O
dele	O
troškove	O
i	O
proizvodnju	O
.	O
Turski	O
ministar	O
rada	O
i	O
socijalnog	O
osiguranja	O
Omer	B-per
Dindžer	I-per
predstavio	O
je	O
u	O
sredu	O
(	O
23.	B-date
juna	I-date
)	O
detalje	O
novog	O
programa	O
obuke	O
.	O
Taj	O
projekat	O
,	O
koji	O
će	O
se	O
odvijati	O
u	O
111	O
centara	O
u	O
81	O
turskoj	O
provinciji	O
,	O
ima	O
za	O
cilj	O
povećanje	O
efikasnosti	O
stručne	O
obuke	O
za	O
zaposlene	O
u	O
industrijskim	O
sektorima	O
,	O
uz	O
jačanje	O
tržišta	O
rada	O
.	O
Rumunska	O
vlada	O
je	O
u	O
sredu	O
(	O
23.	B-date
juna	I-date
)	O
usvojila	O
hitnu	O
uredbu	O
kojom	O
će	O
se	O
povećati	O
deo	O
profita	O
koji	O
državne	O
kompanije	O
moraju	O
da	O
daju	O
u	O
javni	O
budžet	O
,	O
i	O
sprovesti	O
novi	O
porezi	O
za	O
pojedince	O
.	O
Prema	O
novim	O
pravilima	O
,	O
državne	O
firme	O
moraju	O
da	O
daju	O
do	O
90	O
odsto	O
svog	O
profita	O
za	O
budžet	O
,	O
u	O
poređenju	O
sa	O
trenutnih	O
50	O
procenata	O
.	O
Bonovi	O
za	O
hranu	O
,	O
novac	O
za	O
decu	O
i	O
odmore	O
biće	O
oporezovani	O
16	O
odsto	O
.	O
Odbici	O
za	O
proizvode	O
intelektualne	O
svojine	O
biće	O
smanjeni	O
sa	O
40	O
na	O
20	O
odsto	O
,	O
u	O
pokušaju	O
da	O
se	O
izbegne	O
utaja	O
poreza	O
.	O
Te	O
mere	O
su	O
deo	O
vladinih	O
napora	O
za	O
borbu	O
protiv	O
krize	O
.	O
Olimpijada	B-misc
:	O
""""	O
Crvene	B-org
ajkule	I-org
""""	O
ugrizle	O
Grčku	B-loc
Crnogorski	O
vaterpolisti	O
za	O
sada	O
su	O
neporaženi	O
u	O
trci	O
za	O
zlato	O
,	O
dok	O
su	O
hrvatska	O
i	O
srpska	O
reprezentacija	O
zabeležile	O
pobede	O
.	O
Crnogorac	B-per
Mlađan	B-per
Janović	I-per
šutira	O
protiv	O
Grka	B-per
Emanuila	B-per
Milonakisa	I-per
u	O
vaterpolo	O
utakmici	O
u	O
Olimpijskom	B-loc
sportskom	I-loc
centru	I-loc
u	O
četvrtak	O
(	O
14.	B-date
avgusta	I-date
)	O
u	O
Pekingu	B-loc
.	O
Crnogorska	O
vaterpolo	O
reprezentacija	O
pobedila	O
je	O
Grčku	B-loc
10-6	O
.	O
Mlađan	B-per
Janović	I-per
,	O
Vladimir	B-per
Jojković	I-per
,	O
Predrag	B-per
Jokić	I-per
i	O
Boris	B-per
Zloković	I-per
postigli	O
su	O
dva	O
gola	O
svaki	O
,	O
dok	O
su	O
Nikola	B-per
Vukčević	I-per
i	O
Milan	B-per
Ticić	I-per
postigli	O
po	O
jedan	O
.	O
Georgijas	B-per
Ntockas	I-per
bio	O
je	O
najbolji	O
strelac	O
kod	O
Grka	B-per
sa	O
dva	O
gola	O
.	O
Bugarski	O
rvač	O
u	O
grčko	O
rimskom	O
stilu	O
Nikolaj	B-per
Gergov	I-per
pobedio	O
je	O
svog	O
turskog	O
protivnika	O
Serefa	B-per
Eroglua	I-per
3-1	O
u	O
kategoriji	O
do	O
66	O
kg	O
.	O
U	O
kategoriji	O
do	O
96	O
kilograma	O
,	O
Kalojan	B-per
Dinčev	I-per
izgubio	O
je	O
od	O
Čeha	B-per
Mareka	B-per
Šveca	I-per
3-1.	O
Hrvatski	O
vaterpolisti	O
pobedili	O
su	O
Nemačku	B-loc
13-5.	O
Damir	B-per
Burić	I-per
postigao	O
je	O
tri	O
gola	O
,	O
dok	O
su	O
po	O
dva	O
zabeležili	O
Maro	B-per
Joković	I-per
,	O
Mile	B-per
Smodlaka	I-per
,	O
Pavo	B-per
Marković	I-per
i	O
Miho	B-per
Bošković	I-per
.	O
Zdeslav	B-per
Vrdoljak	I-per
i	O
Samir	B-per
Varać	I-per
postigli	O
su	O
po	O
jedan	O
.	O
Najbolji	O
nemački	O
strelac	O
bio	O
je	O
Mark	B-per
Police	I-per
,	O
koji	O
je	O
postigao	O
samo	O
jedan	O
gol	O
iz	O
šest	O
pokušaja	O
.	O
U	O
ženskoj	O
odbojci	O
na	O
plaži	O
,	O
grčki	O
dubl	O
Vasiliki	B-per
karantasiju	I-per
i	O
Vasiliki	B-per
Arvaniti	I-per
izgubio	O
je	O
39-43	O
od	O
Brazilki	B-per
Renate	B-per
Ribeiro	I-per
i	O
Talite	B-per
Roše	I-per
.	O
Drugi	O
duo	O
,	O
Eftalija	B-per
Kutrumanidiju	I-per
i	O
Marija	B-per
Ciarciani	I-per
,	O
takođe	O
je	O
izgubio	O
.	O
Strelac	O
Elpida	B-per
Romanci	I-per
izgubila	O
je	O
od	O
Korejke	B-per
Park	B-per
Sung-Hjun	I-per
u	O
ženskim	O
individualnim	O
eliminacijama	O
u	O
osmini	O
finala	O
.	O
U	O
grčko-rimskom	O
rvanju	O
,	O
Teodoros	B-per
Tunusides	I-per
izgubio	O
je	O
od	O
Gruzijca	B-per
Ramaza	I-per
Nozadzea	I-per
u	O
kategoriji	O
do	O
96	O
kg	O
.	O
Rumunski	O
plivač	O
Razvan	B-per
Jonut	I-per
Florea	I-per
osvojio	O
je	O
drugo	O
mesto	O
mesto	O
u	O
trci	O
na	O
200	O
metara	O
leđno	O
,	O
sa	O
vremenom	O
1:565.45.	O
U	O
gimnastici	O
,	O
Flavijus	B-per
Koči	I-per
bio	O
je	O
jedini	O
predstavnik	O
Balkana	B-loc
u	O
muškom	O
takmičenju	O
.	O
Završio	O
je	O
na	O
18.	O
mestu	O
,	O
a	O
pobednik	O
je	O
bio	O
Kinez	B-per
Jang	B-per
Vei	I-per
.	O
U	O
ženskom	O
stonom	O
tenisu	O
,	O
Rumunija	B-loc
je	O
izgubila	O
od	O
Hong	B-loc
Konga	I-loc
0-3.	O
Srpski	O
muški	O
vaterpolo	O
tim	O
pobedio	O
je	O
Sjedinjene	B-loc
Države	I-loc
4-2	O
u	O
četvrtak	O
u	O
tvrdoj	O
utakmici	O
sa	O
malo	O
golova	O
.	O
Po	O
jedan	O
gol	O
postigli	O
su	O
Duško	B-per
Pjetlović	I-per
,	O
Aleksandar	B-per
Šapić	I-per
,	O
Vanja	B-per
Udovičić	I-per
i	O
Vladimir	B-per
Vujasinović	I-per
;	O
Peter	B-per
Varelas	I-per
postigao	O
je	O
oba	O
gola	O
za	O
Ameriku	B-loc
.	O
U	O
muškoj	O
odbojci	O
,	O
srpska	O
reprezentacija	O
izgubila	O
je	O
od	O
Poljske	B-loc
3-1.	O
Turska	B-loc
je	O
doživela	O
drugo	O
razočarenje	O
,	O
pošto	O
je	O
dizač	O
tegova	O
Tanir	B-per
Sagir	I-per
ispao	O
iz	O
takmičenja	O
u	O
kategoriji	O
do	O
77	O
kg	O
u	O
sredu	O
,	O
pošto	O
nije	O
uspeo	O
u	O
tri	O
pokušaja	O
da	O
digne	O
težinu	O
od	O
165	O
kg	O
.	O
Sagir	B-per
je	O
bio	O
aktuelni	O
olimpijski	O
prvak	O
.	O
U	O
jedrenju	O
,	O
Ali	B-per
Kemal	I-per
je	O
bio	O
tek	O
18	O
,	O
dok	O
je	O
plivač	O
Serkan	B-per
Atasaj	I-per
eliminisan	O
iz	O
muških	O
kvalifikacija	O
na	O
200	O
metara	O
mešovitim	O
stilom	O
,	O
završivši	O
42	O
od	O
ukupno	O
46	O
takmičara	O
sa	O
vremenom	O
2:05:25.	O
Njegova	O
drugarica	O
iz	O
reprezentacije	O
Buse	B-per
Dilara	I-per
Gunajdin	I-per
nije	O
uspela	O
da	O
prođe	O
kvalifikacije	O
na	O
200	O
metara	O
prsno	O
-	O
bila	O
je	O
32.	O
sa	O
vremenom	O
2:05:25.	O
Treći	O
poraz	O
zabeležili	O
su	O
rvači	O
u	O
grčko-rimskom	O
stilu	O
Seref	B-per
Erogul	I-per
i	O
Seref	B-per
Tutenk	I-per
,	O
koji	O
su	O
izgubili	O
u	O
kategoriji	O
do	O
66	O
,	O
odnosno	O
74	O
kg	O
,	O
a	O
bokser	O
Bahram	B-per
Muzafer	I-per
nije	O
uspeo	O
u	O
meču	O
u	O
kategoriji	O
do	O
81	O
kg	O
.	O
Kultura	O
i	O
sport	O
:	O
Božić	B-misc
u	O
Atini	B-loc
Karuseli	O
,	O
selo	O
slatkiša	O
i	O
radionica	O
Deda	B-per
Mraza	I-per
,	O
bile	O
su	O
neke	O
od	O
prazničnih	O
aktivnosti	O
u	O
Atini	B-loc
ove	O
praznične	O
sezone	O
.	O
Takođe	O
u	O
pregledu	O
vesti	O
iz	O
kulture	O
i	O
sporta	O
:	O
Fuad	B-per
Muzurović	I-per
po	O
drugi	O
put	O
selektor	O
nacionalne	O
fudbalske	O
reprezentacije	O
Bosne	B-loc
i	I-loc
Hercegovine	I-loc
,	O
Emir	B-per
Kusturica	I-per
najavljuje	O
premijeru	O
opere	O
zasnovane	O
na	O
njegovom	O
filmu	O
""""	O
Dom	B-misc
za	I-misc
vešanje	I-misc
""""	O
.	O
Dete	O
razgovara	O
sa	O
Deda	B-per
Mrazom	I-per
i	O
vilenjakom	O
u	O
radionici	O
Deda	B-per
Mraza	I-per
priređenoj	O
za	O
decu	O
u	O
centru	O
Atine	B-loc
,	O
u	O
četvrtak	O
(	O
21.	B-date
decembra	I-date
)	O
.	O
Atina	B-loc
je	O
svoja	O
tri	O
glavna	O
trga	O
pretvorila	O
u	O
praznične	O
lokacije	O
za	O
Božić	B-misc
,	O
postavivši	O
dva	O
karusela	O
i	O
selo	O
slatkiša	O
.	O
Gradonačelnik	O
Atine	B-loc
Teodoros	B-per
Behrakis	I-per
otvorio	O
je	O
praznične	O
aktivnosti	O
paleći	O
svećice	O
na	O
velikoj	O
božićnoj	O
jelki	O
na	O
trgu	O
Sintagma	B-loc
21.	B-date
decembra	I-date
.	O
Deda	B-per
Mraz	I-per
je	O
pozvao	O
decu	O
u	O
svoju	O
radionicu	O
,	O
gde	O
su	O
mogla	O
da	O
gledaju	O
patuljke	O
kako	O
prave	O
igračke	O
.	O
Umetnik	O
Pašk	B-per
Pervati	I-per
,	O
trener	O
fudbalskog	B-org
kluba	I-org
Tirana	I-org
Šićiri	B-per
Reli	I-per
i	O
novinar	O
Filip	B-per
Ćakuli	I-per
bili	O
su	O
među	O
osam	O
albanskih	O
ličnosti	O
koje	O
je	O
predsednik	O
Alfred	B-per
Mojsiju	I-per
odlikovao	O
za	O
ostvarenja	O
na	O
polju	O
umetnosti	O
,	O
sporta	O
,	O
kulture	O
,	O
medicine	O
,	O
pravosuđa	O
i	O
diplomatije	O
u	O
2006.	B-date
godini	O
.	O
Pervati	B-per
je	O
dobio	O
Zlatni	B-misc
orden	I-misc
Naim	I-misc
Frašeri	I-misc
,	O
dok	O
su	O
druga	O
trojica	O
odlikovana	O
ordenom	B-misc
Velikog	I-misc
majstora	I-misc
.	O
Fudbalski	B-org
savez	I-org
Bosne	I-org
i	I-org
Hercegovine	I-org
(	O
BiH	B-loc
)	O
saopštio	O
je	O
imenovanje	O
Fuada	B-per
Muzurovića	I-per
za	O
selektora	O
nacionalne	O
fudbalske	O
reprezentacije	O
.	O
Muzurović	B-per
je	O
prethodno	O
bio	O
selektor	O
od	O
1995.	B-date
do	I-date
1997.	I-date
godine	O
.	O
On	O
zamenjuje	O
Blaža	B-per
Sliškovića	I-per
koji	O
je	O
ranije	O
ove	O
godine	O
smenjen	O
zbog	O
lošeg	O
učinka	O
reprezentacije	O
u	O
kvalifikacijama	O
za	O
Evro	B-misc
2008.	I-misc
U	O
Muzeju	B-org
savremene	I-org
umetnosti	I-org
u	I-org
Skoplju	I-org
otvorena	O
je	O
izložba	O
radova	O
makedonskog	O
slikara	O
Novice	B-per
Trajkovskog	I-per
.	O
Izložba	O
uključuje	O
32	O
ulja	O
na	O
platnu	O
grupisana	O
u	O
pet	O
tematskih	O
ciklusa	O
.	O
Izložba	O
će	O
trajati	O
do	O
26.	B-date
januara	I-date
.	O
Režiser	O
Emir	B-per
Kusturica	I-per
najavio	O
je	O
da	O
će	O
premijera	O
opere	O
zasnovane	O
na	O
njegovom	O
filmu	O
iz	O
1989.	B-date
godine	O
""""	O
Dom	B-misc
za	I-misc
vešanje	I-misc
""""	O
biti	O
održana	O
u	O
operi	O
Bastilja	B-loc
u	O
Parizu	B-loc
22.	B-date
juna	I-date
2007.	I-date
godine	O
.	O
Operu	O
će	O
izvesti	O
rok	O
bend	O
Zabranjeno	B-org
pušenje	I-org
--	O
u	O
kojem	O
Kusturica	B-per
svira	O
bas	O
gitaru	O
.	O
Kosovski	O
Srbi	B-per
napali	O
međunarodne	O
snage	O
Nekoliko	O
policajaca	O
UN-a	B-org
i	O
pripadnika	O
KFOR-a	B-org
povređeno	O
je	O
u	O
ponedeljak	O
u	O
sukobima	O
sa	O
srpskim	O
demonstrantima	O
u	O
etničkim	O
podeljenom	O
gradu	O
Mitrovici	B-loc
na	O
Kosovu	B-loc
.	O
To	O
je	O
bilo	O
najgore	O
nasilje	O
od	O
kada	O
je	O
Kosovo	B-loc
proglasilo	O
nezavisnost	O
pre	O
četiri	O
nedelje	O
.	O
Kosovski	O
Srbi	B-per
bacaju	O
kamenje	O
na	O
vojnike	O
KFOR-a	B-org
u	O
ponedeljak	O
(	O
17.	B-date
marta	I-date
)	O
u	O
Mitrovici	B-loc
.	O
Administracija	O
UN	B-org
na	O
Kosovu	B-loc
povukla	O
je	O
u	O
ponedeljak	O
(	O
17.	B-date
marta	I-date
)	O
svoje	O
policijske	O
snage	O
iz	O
delova	O
etnički	O
podeljenog	O
grada	O
Mitrovice	B-loc
naseljenih	O
Srbima	B-per
,	O
nakon	O
što	O
su	O
izbili	O
sukobi	O
sa	O
srpskim	O
demonstrantima	O
.	O
Povređeno	O
je	O
više	O
međunarodnih	O
pripadnika	O
KFOR-a	B-org
.	O
""""	O
Ima	O
izveštaja	O
o	O
mogućoj	O
pucnjavi	O
i	O
nekim	O
granatama	O
iskorišćenim	O
protiv	O
policije	O
UN	B-org
i	O
KFOR-a	B-org
""""	O
,	O
izjavio	O
je	O
portparol	O
UNMIK-a	B-org
Aleksandar	B-per
Ivanko	I-per
iz	O
Prištine	B-loc
,	O
javlja	O
CNN	B-org
.	O
On	O
je	O
takođe	O
objasnio	O
da	O
je	O
""""	O
veoma	O
ozbiljna	O
bezbednosna	O
situacija	O
""""	O
u	O
gradu	O
na	O
severu	O
Kosova	B-loc
razlog	O
za	O
odluku	O
UNMIK-a	B-org
da	O
povuče	O
svoju	O
policiju	O
iz	O
tog	O
regiona	O
.	O
""""	O
Mi	O
imamo	O
znatan	O
broj	O
policajaca	O
tamo	O
,	O
ali	O
oni	O
su	O
konstantno	O
pod	O
napadom	O
i	O
zato	O
je	O
komesar	O
policije	O
odlučio	O
da	O
prepusti	O
KFOR-u	B-org
izlaženje	O
na	O
kraj	O
sa	O
ovom	O
situacijom	O
,	O
u	O
trenutku	O
dok	O
mi	O
razgovaramo	O
,	O
dodao	O
je	O
Ivanko	B-per
.	O
To	O
je	O
saopšteno	O
nakon	O
što	O
se	O
više	O
stotina	O
Srba	B-per
sukobilo	O
sa	O
međunarodnim	O
snagama	O
koje	O
su	O
izvodile	O
operaciju	O
ponovnog	O
preuzimanja	O
suda	O
u	O
Mitrovici	B-loc
pod	O
kontrolom	O
UNMIK-a	B-org
.	O
Tri	O
dana	O
ranije	O
oko	O
300	O
lokalnih	O
srpskih	O
demonstranata	O
ju	O
je	O
silom	O
zauzelo	O
.	O
Mnogi	O
demonstranti	O
su	O
,	O
kako	O
se	O
navodi	O
,	O
bivši	O
službenici	O
suda	O
koji	O
su	O
izgubili	O
radna	O
mesta	O
nakon	O
što	O
je	O
Kosovo	B-loc
došlo	O
pod	O
upravu	O
UN	B-org
posle	O
okončanja	O
sukoba	O
1998-1999.	B-date
Dok	O
su	O
zauzimali	O
zgradu	O
oni	O
su	O
skinuli	O
tablu	O
UNMIK-a	B-org
sa	O
fasade	O
i	O
sklonili	O
zastavu	O
UN	B-org
,	O
zamenivši	O
je	O
zastavom	O
Srbije	B-loc
.	O
Zvaničnici	O
UNMIK-a	B-org
održali	O
su	O
tokom	O
vikenda	O
razgovore	O
sa	O
demonstrantima	O
u	O
pokušaju	O
da	O
ih	O
ubede	O
da	O
napuste	O
prostorije	O
,	O
ali	O
su	O
oni	O
to	O
odbili	O
.	O
Više	O
stotina	O
policajaca	O
UN	B-org
i	O
pripadnika	O
KFOR-a	B-org
učestvovalo	O
je	O
,	O
kako	O
se	O
izveštava	O
,	O
u	O
operaciji	O
izvedenoj	O
u	O
ponedeljak	O
u	O
zoru	O
,	O
koja	O
je	O
pokrenuta	O
nakon	O
što	O
su	O
francuski	O
mirovni	O
vojnici	O
blokirali	O
puteve	O
koji	O
vode	O
ka	O
sudskom	O
kompleksu	O
na	O
severu	O
Mitrovice	B-loc
u	O
kojem	O
većinom	O
žive	O
Srbi	B-per
.	O
Pedeset	O
troje	O
Srba	B-per
je	O
,	O
kako	O
se	O
izveštava	O
,	O
uhapšeno	O
u	O
sudu	O
,	O
ali	O
je	O
oko	O
20	O
,	O
kako	O
se	O
navodi	O
,	O
pobeglo	O
nakon	O
što	O
su	O
učesnici	O
nereda	O
napali	O
konvoj	O
UN	B-org
.	O
Kosovo	B-loc
je	O
proglasilo	O
nezavisnost	O
17.	B-date
februara	I-date
.	O
Srpske	O
zajednice	O
su	O
do	O
sada	O
odbijale	O
da	O
priznaju	O
odluku	O
,	O
postavljajući	O
više	O
izazova	O
i	O
UN-u	B-org
i	O
kosovskim	O
vlastima	O
--	O
uključujući	O
,	O
početkom	O
marta	B-date
,	O
preuzimanje	O
železničke	O
linije	O
od	O
strane	O
Srpskih	B-org
železnica	I-org
.	O
""""	O
Situacija	O
je	O
prilično	O
napeta	O
,	O
ali	O
policija	O
i	O
NATO	B-org
su	O
prisutni	O
u	O
punoj	O
snazi	O
""""	O
,	O
izjavio	O
je	O
portparol	O
snaga	O
Kosovske	B-org
policijske	I-org
službe	I-org
(	O
KPS	B-org
)	O
koje	O
služe	O
na	O
severu	O
Besim	B-per
Hoti	I-per
,	O
prenosi	O
AP	B-org
.	O
KPS	B-org
su	O
lokalne	O
snage	O
uspostavljene	O
1999.	B-date
godine	O
.	O
U	O
ponedeljak	O
,	O
više	O
stotina	O
srpskih	O
demonstranata	O
okupilo	O
se	O
ispred	O
zgrade	O
,	O
bacajući	O
kamenice	O
i	O
petarde	O
na	O
pripadnike	O
međunarodnih	O
snaga	O
koji	O
su	O
učestvovali	O
u	O
prepadu	O
.	O
Oni	O
su	O
koristili	O
suzavac	O
i	O
šok	O
bombe	O
da	O
rasteraju	O
okupljene	O
.	O
Tri	O
policajca	O
UN	B-org
i	O
dva	O
vojnika	O
KFOR-a	B-org
povređeni	O
su	O
u	O
eksploziji	O
i	O
evakuisani	O
,	O
navodi	O
se	O
u	O
saopštenju	O
lokalnih	O
kosovskih	O
policijskih	O
snaga	O
.	O
Hoti	B-per
je	O
rekao	O
da	O
veruje	O
da	O
je	O
eksplozija	O
koja	O
se	O
desila	O
nakon	O
što	O
je	O
policija	O
UN	B-org
ušla	O
u	O
prostorije	O
suda	O
,	O
""""	O
bila	O
od	O
ručne	O
granate	O
""""	O
aktivirane	O
u	O
dvorištu	O
kompleksa	O
.	O
U	O
izveštaju	O
koji	O
je	O
kasnije	O
objavio	O
Rojters	B-org
citiran	O
je	O
zvaničnik	O
policije	O
koji	O
je	O
rekao	O
da	O
je	O
tokom	O
nereda	O
u	O
Mitrovici	B-loc
13	O
poljskih	O
policajaca	O
pretrpelo	O
povrede	O
koje	O
nisu	O
opasne	O
po	O
život	O
.	O
Srpski	O
izvori	O
kažu	O
da	O
je	O
povređeno	O
deset	O
demonstranata	O
.	O
Najmanje	O
jedno	O
vozilo	O
UN	B-org
i	O
kamion	O
KFOR-a	B-org
su	O
,	O
kako	O
se	O
navodi	O
,	O
oštećeni	O
nakon	O
što	O
su	O
tokom	O
sukoba	O
bili	O
zapaljeni	O
.	O
Tokom	O
vikenda	O
zamenik	O
šefa	O
UNMIK-a	B-org
Leri	B-per
Rosin	I-per
zahtevao	O
je	O
da	O
se	O
okončaju	O
pokušaji	O
podrivanja	O
nadležnosti	O
UNMIK-a	B-org
.	O
Na	O
sastanku	O
sa	O
srpskim	O
ministrom	O
za	O
Kosovo	B-loc
Slobodanom	B-per
Samardžićem	I-per
u	O
nedelju	O
(	O
16.	B-date
marta	I-date
)	O
,	O
on	O
je	O
ukazao	O
na	O
nedavni	O
govor	O
srpskog	O
ministra	O
inostranih	O
poslova	O
Vuka	B-per
Jeremića	I-per
pred	O
Savetom	B-org
bezbednosti	I-org
UN	I-org
koji	O
je	O
rekao	O
da	O
UNMIK	B-org
ima	O
isključivu	O
administrativnu	O
nadležnost	O
na	O
Kosovu	B-loc
i	O
da	O
je	O
Rezolucija	B-misc
1244	I-misc
UN	I-misc
jedini	O
pravni	O
okvir	O
koji	O
bi	O
trebalo	O
da	O
se	O
primenjuje	O
.	O
Srbija	B-loc
treba	O
odmah	O
da	O
preduzme	O
korake	O
za	O
okončanje	O
napada	O
protiv	O
UNMIK-a	B-org
kojima	O
se	O
""""	O
krše	O
obećanja	O
Srbije	B-loc
data	O
Savetu	B-org
bezbednosti	I-org
UN	I-org
""""	O
,	O
rekao	O
je	O
Rosin	B-per
.	O
Makedonija	B-loc
sa	O
manjinskom	O
vladom	O
do	O
samita	O
NATO-a	B-org
Manje	O
od	O
mesec	O
dana	O
uoči	O
sastanka	O
lidera	O
NATO-a	B-org
u	O
Bukureštu	B-loc
,	O
parlamentarne	O
stranke	O
složile	O
su	O
se	O
da	O
podrže	O
premijera	O
Nikolu	B-per
Gruevskog	I-per
.	O
Međutim	O
,	O
nova	O
kriza	O
izbila	O
je	O
u	O
ponedeljak	O
kada	O
su	O
članovi	O
Demokratske	B-org
partije	I-org
Albanaca	I-org
zapretili	O
bojkotom	O
.	O
Premijer	O
Nikola	B-per
Gruevski	I-per
stiže	O
na	O
hitan	O
sastanak	O
sa	O
liderima	O
najvećih	O
političkih	O
stranaka	O
u	O
Skoplju	B-loc
.	O
Glavne	O
makedonske	O
političke	O
stranke	O
složile	O
su	O
se	O
u	O
subotu	O
(	O
15.	B-date
marta	I-date
)	O
da	O
bi	O
premijer	O
Nikola	B-per
Gruevski	I-per
trebalo	O
da	O
vodi	O
manjinsku	O
vladu	O
do	O
samita	O
NATO-a	B-org
u	O
Bukureštu	B-loc
koji	O
počinje	O
2.	B-date
aprila	I-date
.	O
Međutim	O
,	O
u	O
ponedeljak	O
je	O
izbio	O
novi	O
sukob	O
kada	O
su	O
članovi	O
Demokratske	B-org
partije	I-org
Albanaca	I-org
(	O
DPA	B-org
)	O
zapretili	O
bojkotom	O
vladinih	O
institucija	O
.	O
DPA	B-org
je	O
napustila	O
vladajuću	O
koaliciju	O
prošle	O
nedelje	O
,	O
ukazujući	O
da	O
je	O
Gruevski	B-per
odbio	O
zahteve	O
stranke	O
.	O
Međutim	O
,	O
sve	O
makedonske	O
parlamentarne	O
stranke	O
--	O
uključujući	O
DPA	B-org
--	O
složile	O
su	O
se	O
u	O
subotu	O
da	O
bi	O
sadašnja	O
administracija	O
trebalo	O
da	O
nastavi	O
sa	O
radom	O
,	O
s	O
obzirom	O
na	O
kritičnu	O
situaciju	O
sa	O
kojom	O
se	O
Makedonija	B-loc
suočava	O
u	O
vezi	O
sa	O
svojim	O
nastojanjima	O
